# COLUMN0,COLUMN1,COLUMN2
5.251000000000000334e+00,5.317999999999999616e+00,5.243999999999999773e+00
5.248000000000000220e+00,5.298799999999999955e+00,5.222999999999999865e+00
5.271399999999999864e+00,5.282899999999999707e+00,5.201299999999999812e+00
5.204900000000000304e+00,5.277400000000000091e+00,5.199900000000000411e+00
5.210700000000000109e+00,5.258899999999999686e+00,5.176899999999999835e+00
5.212399999999999700e+00,5.232099999999999973e+00,5.082799999999999763e+00
5.145900000000000141e+00,5.194099999999999717e+00,5.102699999999999569e+00
5.153200000000000003e+00,5.156799999999999606e+00,5.070899999999999963e+00
5.072600000000000442e+00,5.101200000000000401e+00,5.002399999999999736e+00
5.042900000000000382e+00,5.131000000000000227e+00,4.990700000000000358e+00
5.124699999999999811e+00,5.170700000000000074e+00,5.091099999999999959e+00
5.094699999999999562e+00,5.119399999999999729e+00,5.055399999999999672e+00
5.097900000000000098e+00,5.115599999999999703e+00,5.048199999999999577e+00
5.095799999999999663e+00,5.154099999999999682e+00,5.040399999999999991e+00
5.142199999999999882e+00,5.153599999999999959e+00,5.025900000000000034e+00
5.025900000000000034e+00,5.122799999999999798e+00,5.024499999999999744e+00
5.111200000000000188e+00,5.114600000000000257e+00,5.052599999999999980e+00
5.107199999999999740e+00,5.107499999999999929e+00,5.040499999999999758e+00
5.040600000000000414e+00,5.043700000000000294e+00,4.950800000000000090e+00
4.968799999999999883e+00,5.054199999999999804e+00,4.964100000000000179e+00
5.029099999999999682e+00,5.063100000000000378e+00,4.951200000000000045e+00
4.954500000000000348e+00,5.028299999999999770e+00,4.952099999999999724e+00
5.013499999999999623e+00,5.047100000000000364e+00,4.985299999999999621e+00
4.984799999999999898e+00,5.051000000000000156e+00,4.977699999999999569e+00
5.012599999999999945e+00,5.043099999999999916e+00,4.975200000000000067e+00
4.970900000000000318e+00,5.028100000000000236e+00,4.958400000000000141e+00
4.961100000000000065e+00,5.026500000000000412e+00,4.955300000000000260e+00
5.000200000000000422e+00,5.098300000000000054e+00,4.987300000000000288e+00
5.072400000000000020e+00,5.140500000000000291e+00,5.057199999999999918e+00
5.088700000000000223e+00,5.165899999999999714e+00,5.088700000000000223e+00
5.091300000000000381e+00,5.141700000000000159e+00,5.065199999999999925e+00
5.056300000000000239e+00,5.206199999999999939e+00,5.055799999999999628e+00
5.206299999999999706e+00,5.228399999999999714e+00,5.131599999999999717e+00
5.129599999999999937e+00,5.215099999999999625e+00,5.123700000000000365e+00
5.191600000000000215e+00,5.255300000000000082e+00,5.178799999999999848e+00
5.242200000000000415e+00,5.268799999999999706e+00,5.199499999999999567e+00
5.264599999999999724e+00,5.281799999999999606e+00,5.208899999999999864e+00
5.227299999999999613e+00,5.278599999999999959e+00,5.221700000000000230e+00
5.232999999999999652e+00,5.274600000000000399e+00,5.185500000000000220e+00
5.190500000000000114e+00,5.251599999999999824e+00,5.184099999999999930e+00
5.248800000000000132e+00,5.348499999999999588e+00,5.227500000000000036e+00
5.333800000000000097e+00,5.341499999999999915e+00,5.262299999999999756e+00
5.299900000000000055e+00,5.336999999999999744e+00,5.235800000000000232e+00
5.325099999999999945e+00,5.414399999999999658e+00,5.323100000000000165e+00
5.367600000000000371e+00,5.415700000000000180e+00,5.358799999999999564e+00
5.398900000000000254e+00,5.418599999999999639e+00,5.312199999999999811e+00
5.347699999999999676e+00,5.355100000000000193e+00,5.290399999999999991e+00
5.308399999999999785e+00,5.388300000000000090e+00,5.302500000000000213e+00
5.373800000000000132e+00,5.406600000000000072e+00,5.307400000000000340e+00
5.362400000000000055e+00,5.376599999999999824e+00,5.275999999999999801e+00
5.326113000000000319e+00,5.391333999999999627e+00,5.312265000000000015e+00
5.393174000000000134e+00,5.409619000000000177e+00,5.355480000000000018e+00
5.399074999999999847e+00,5.409829000000000221e+00,5.301537999999999862e+00
5.348671000000000397e+00,5.350967999999999947e+00,5.267110999999999876e+00
5.281070999999999849e+00,5.300106000000000428e+00,5.244131999999999572e+00
5.255330999999999975e+00,5.319117999999999569e+00,5.237491000000000341e+00
5.286134999999999806e+00,5.295056999999999903e+00,5.249983000000000288e+00
5.246952000000000282e+00,5.345493000000000272e+00,5.242815000000000225e+00
5.302700999999999887e+00,5.340621999999999758e+00,5.275323000000000206e+00
5.291809999999999903e+00,5.341249000000000358e+00,5.276977999999999724e+00
5.320402999999999771e+00,5.345775999999999861e+00,5.262124000000000024e+00
5.340806999999999860e+00,5.375644999999999563e+00,5.284904000000000046e+00
5.353704999999999714e+00,5.377048000000000272e+00,5.266450999999999993e+00
5.261883000000000088e+00,5.280730000000000146e+00,5.234957999999999778e+00
5.241407999999999845e+00,5.287003999999999593e+00,5.219725999999999644e+00
5.263060000000000294e+00,5.265213000000000143e+00,5.228610999999999898e+00
5.233802999999999983e+00,5.299055000000000071e+00,5.207397000000000276e+00
5.250750000000000028e+00,5.272031000000000134e+00,5.209147999999999890e+00
5.263352000000000253e+00,5.313437000000000410e+00,5.230876000000000303e+00
5.298045000000000115e+00,5.303692999999999991e+00,5.168262000000000356e+00
5.196776999999999980e+00,5.228368999999999822e+00,5.135334000000000287e+00
5.036321000000000048e+00,5.135194000000000258e+00,4.957931000000000310e+00
5.054319999999999702e+00,5.070803999999999867e+00,4.801251999999999853e+00
4.902553000000000161e+00,5.068420999999999843e+00,4.853139999999999787e+00
5.047443999999999598e+00,5.081891999999999854e+00,4.932769999999999655e+00
4.971494999999999997e+00,5.046279000000000181e+00,4.964539000000000257e+00
5.034889999999999866e+00,5.078788000000000302e+00,4.957628999999999841e+00
5.033142999999999923e+00,5.039681999999999995e+00,4.938257000000000119e+00
5.012312999999999796e+00,5.095352000000000103e+00,4.970271999999999579e+00
4.985153999999999641e+00,5.080115000000000158e+00,4.921591000000000271e+00
5.074455999999999634e+00,5.086937999999999960e+00,4.999605999999999995e+00
5.031613000000000113e+00,5.113150000000000084e+00,4.997770000000000046e+00
5.089050000000000296e+00,5.211217999999999684e+00,5.060417000000000165e+00
5.165594999999999715e+00,5.284793999999999770e+00,5.157225999999999644e+00
5.264903999999999584e+00,5.286184000000000438e+00,5.164013999999999882e+00
5.190256999999999898e+00,5.239602999999999788e+00,5.156156000000000184e+00
5.185846999999999873e+00,5.230775999999999648e+00,5.135145999999999766e+00
5.166388000000000424e+00,5.209935999999999900e+00,5.118300999999999767e+00
5.208979000000000248e+00,5.208979000000000248e+00,5.109922000000000075e+00
5.104008000000000322e+00,5.176375000000000171e+00,5.098514999999999908e+00
5.139121000000000272e+00,5.233855000000000146e+00,5.108857999999999677e+00
5.224765999999999799e+00,5.243574999999999875e+00,5.171616000000000213e+00
5.202183999999999919e+00,5.241242999999999874e+00,5.166719999999999757e+00
5.201016000000000084e+00,5.258526999999999951e+00,5.168504000000000431e+00
5.233888999999999569e+00,5.257254999999999789e+00,5.199703000000000408e+00
5.242684999999999818e+00,5.255030999999999786e+00,5.206692999999999572e+00
5.236443000000000403e+00,5.250268000000000157e+00,5.185054000000000052e+00
5.228638000000000119e+00,5.229635000000000034e+00,5.141742999999999952e+00
5.180817000000000228e+00,5.186383000000000187e+00,5.095017999999999603e+00
5.119411999999999630e+00,5.128544999999999909e+00,5.040264999999999773e+00
5.091849999999999987e+00,5.107368000000000130e+00,5.040563999999999822e+00
5.099677999999999933e+00,5.144855999999999874e+00,5.078090000000000437e+00
5.096486999999999767e+00,5.142712999999999646e+00,5.058767999999999709e+00
5.076704999999999579e+00,5.089203000000000365e+00,5.031511000000000067e+00
5.084423000000000137e+00,5.091937999999999853e+00,5.001966000000000356e+00
5.002585999999999977e+00,5.092324999999999768e+00,5.002585999999999977e+00
5.062470000000000248e+00,5.116748000000000296e+00,5.003911000000000442e+00
5.022191000000000294e+00,5.035181999999999825e+00,4.986900000000000333e+00
5.004362999999999673e+00,5.067774000000000001e+00,4.997296000000000404e+00
5.056219999999999715e+00,5.104246999999999979e+00,5.008149000000000406e+00
5.104231000000000407e+00,5.142649999999999721e+00,5.063644000000000034e+00
5.090753999999999557e+00,5.145354000000000205e+00,5.089084999999999859e+00
5.082174000000000191e+00,5.093924999999999592e+00,5.051028999999999769e+00
5.052221000000000295e+00,5.138651000000000302e+00,5.045296999999999699e+00
5.111536000000000080e+00,5.114800999999999931e+00,5.040664999999999729e+00
5.074747000000000341e+00,5.116874000000000144e+00,5.037056999999999896e+00
5.049795999999999729e+00,5.122314000000000256e+00,5.041800000000000281e+00
5.052242999999999817e+00,5.097341000000000122e+00,5.005279999999999951e+00
5.023971999999999660e+00,5.065116999999999869e+00,5.004095999999999655e+00
5.063813999999999815e+00,5.093651000000000373e+00,5.021573000000000064e+00
5.084554999999999936e+00,5.119791000000000203e+00,5.035629000000000133e+00
5.103856000000000392e+00,5.171399000000000079e+00,5.079284999999999606e+00
5.071714000000000055e+00,5.134112000000000009e+00,5.068052999999999919e+00
5.107776000000000316e+00,5.214910999999999852e+00,5.107776000000000316e+00
5.155211999999999684e+00,5.246967999999999854e+00,5.150197999999999610e+00
5.172037999999999691e+00,5.208497000000000376e+00,5.136771999999999672e+00
5.150805000000000078e+00,5.233475000000000321e+00,5.150805000000000078e+00
5.223474000000000395e+00,5.223474000000000395e+00,5.147855999999999987e+00
5.178562000000000332e+00,5.223943000000000225e+00,5.155825000000000102e+00
5.211434999999999818e+00,5.211712999999999596e+00,5.129901000000000266e+00
5.155302999999999969e+00,5.266702999999999690e+00,5.155302999999999969e+00
5.262209999999999610e+00,5.312486999999999959e+00,5.217844000000000371e+00
5.260741999999999585e+00,5.339127000000000400e+00,5.260741999999999585e+00
5.280051000000000272e+00,5.341699000000000197e+00,5.277012000000000036e+00
5.309281000000000361e+00,5.328618999999999772e+00,5.240401000000000309e+00
5.246396999999999977e+00,5.307379000000000069e+00,5.231582000000000399e+00
5.244108999999999909e+00,5.295804000000000400e+00,5.244108999999999909e+00
5.236957999999999558e+00,5.271471000000000018e+00,5.168118999999999907e+00
5.159876999999999825e+00,5.272783999999999693e+00,5.159876999999999825e+00
5.235182000000000002e+00,5.245739999999999625e+00,5.180075999999999681e+00
5.195916000000000423e+00,5.242073000000000427e+00,5.119918000000000191e+00
5.157085999999999615e+00,5.194631000000000220e+00,5.097217999999999805e+00
5.087767000000000372e+00,5.151483999999999952e+00,5.031005999999999645e+00
5.104364999999999597e+00,5.192859999999999587e+00,5.104364999999999597e+00
5.158255999999999730e+00,5.181312000000000140e+00,5.121484999999999843e+00
5.127965999999999802e+00,5.177209999999999646e+00,5.126578000000000301e+00
5.116234999999999644e+00,5.159653999999999741e+00,5.001027999999999807e+00
5.080515000000000114e+00,5.137453999999999965e+00,5.068125000000000213e+00
5.086837000000000053e+00,5.153888000000000247e+00,5.077309999999999768e+00
5.113069999999999560e+00,5.149911000000000350e+00,5.059571000000000041e+00
5.067326000000000441e+00,5.102127000000000301e+00,5.038648000000000238e+00
5.046518999999999977e+00,5.107084999999999653e+00,4.998002999999999751e+00
5.084947999999999801e+00,5.115535999999999639e+00,5.056674000000000113e+00
5.088835999999999693e+00,5.162112999999999730e+00,5.088835999999999693e+00
5.142007999999999690e+00,5.206434999999999924e+00,5.132914999999999672e+00
5.175976000000000354e+00,5.199010999999999605e+00,5.139479999999999826e+00
5.141365000000000407e+00,5.178136000000000294e+00,5.108367999999999576e+00
5.169564000000000270e+00,5.170593000000000217e+00,5.096163999999999916e+00
5.091135999999999662e+00,5.145402999999999949e+00,5.057826000000000377e+00
5.075090000000000323e+00,5.098854000000000219e+00,5.009240000000000137e+00
5.016967000000000176e+00,5.046014000000000443e+00,4.972742000000000218e+00
5.026205000000000034e+00,5.026205000000000034e+00,4.925951000000000413e+00
4.941679999999999851e+00,5.031545000000000378e+00,4.941679999999999851e+00
5.008594999999999686e+00,5.008594999999999686e+00,4.912641999999999953e+00
4.937565000000000204e+00,4.972909999999999719e+00,4.894447000000000436e+00
4.940578000000000358e+00,5.023946999999999719e+00,4.930361999999999689e+00
4.983278000000000318e+00,5.036402999999999963e+00,4.956010000000000026e+00
4.988462000000000174e+00,5.096867999999999732e+00,4.985324000000000311e+00
5.060775999999999719e+00,5.084158999999999651e+00,5.029562000000000310e+00
5.015517000000000003e+00,5.030377999999999794e+00,4.947764000000000273e+00
4.955417999999999878e+00,5.018740000000000201e+00,4.955417999999999878e+00
4.988698000000000299e+00,5.017223000000000432e+00,4.963508000000000031e+00
4.979554000000000258e+00,4.998002999999999751e+00,4.946551000000000364e+00
4.946182000000000301e+00,4.972330999999999612e+00,4.897901000000000060e+00
4.979408000000000278e+00,5.008905999999999636e+00,4.927527000000000434e+00
4.999239000000000210e+00,4.999239000000000210e+00,4.862262000000000306e+00
4.963906999999999847e+00,5.044164000000000314e+00,4.927819000000000393e+00
5.049625999999999948e+00,5.087626000000000204e+00,5.000791000000000430e+00
5.093022999999999634e+00,5.099174999999999791e+00,5.029058000000000028e+00
5.047153999999999918e+00,5.121691000000000216e+00,5.020067000000000057e+00
5.014815999999999718e+00,5.076027999999999984e+00,5.000327999999999662e+00
5.043898999999999688e+00,5.167360000000000397e+00,5.019813000000000081e+00
5.045221999999999873e+00,5.194270999999999638e+00,5.045221999999999873e+00
5.138171999999999962e+00,5.203667000000000264e+00,5.102908000000000222e+00
5.123365999999999865e+00,5.250113999999999947e+00,5.123365999999999865e+00
5.212301000000000073e+00,5.280532000000000004e+00,5.195102000000000331e+00
5.210436999999999763e+00,5.279434000000000182e+00,5.146851999999999983e+00
5.246419000000000388e+00,5.300252000000000407e+00,5.219406000000000212e+00
5.284699999999999953e+00,5.330729999999999968e+00,5.224453999999999709e+00
5.249817000000000178e+00,5.250283999999999729e+00,5.111508999999999858e+00
5.121826999999999686e+00,5.181973000000000162e+00,5.121197000000000443e+00
5.142623999999999640e+00,5.219489000000000267e+00,5.137082999999999622e+00
5.160162999999999833e+00,5.207162000000000290e+00,5.122772000000000325e+00
5.133549999999999613e+00,5.190517999999999965e+00,5.110744000000000398e+00
5.182083999999999691e+00,5.259165000000000312e+00,5.163384999999999891e+00
5.223104000000000191e+00,5.263938999999999702e+00,5.206862000000000101e+00
5.238132000000000232e+00,5.283994999999999997e+00,5.192886999999999809e+00
5.204072000000000031e+00,5.285934000000000133e+00,5.203992000000000395e+00
5.252145999999999759e+00,5.278919000000000139e+00,5.204123000000000054e+00
5.212746000000000102e+00,5.311185000000000045e+00,5.212746000000000102e+00
5.249873000000000012e+00,5.320280999999999594e+00,5.183811000000000391e+00
5.259943999999999953e+00,5.323188000000000031e+00,5.224692000000000114e+00
5.269783999999999580e+00,5.339789999999999814e+00,5.248892999999999809e+00
5.245377999999999652e+00,5.288516999999999690e+00,5.163907000000000025e+00
5.299798000000000009e+00,5.299798000000000009e+00,5.104853999999999559e+00
5.149849999999999817e+00,5.261090000000000266e+00,5.123025000000000162e+00
5.163992000000000360e+00,5.225495999999999697e+00,5.141666999999999987e+00
5.169824000000000197e+00,5.302757999999999861e+00,5.169824000000000197e+00
5.299055000000000071e+00,5.357287999999999606e+00,5.255810000000000315e+00
5.329163999999999568e+00,5.378205999999999598e+00,5.257578999999999780e+00
5.320143999999999984e+00,5.408093000000000039e+00,5.300824999999999676e+00
5.367320000000000313e+00,5.370924999999999727e+00,5.262393000000000320e+00
5.293861999999999846e+00,5.367764000000000202e+00,5.293861999999999846e+00
5.339160999999999824e+00,5.360725000000000406e+00,5.186473000000000333e+00
5.213299000000000127e+00,5.213299000000000127e+00,5.066448000000000285e+00
5.076344999999999885e+00,5.156729000000000340e+00,5.054719000000000406e+00
5.090810000000000279e+00,5.144410999999999845e+00,5.072420000000000151e+00
5.096960000000000157e+00,5.163082000000000171e+00,5.074751000000000012e+00
5.094508000000000258e+00,5.101975000000000371e+00,5.017692000000000263e+00
5.079902999999999835e+00,5.079902999999999835e+00,4.979395000000000238e+00
4.975571999999999662e+00,5.065831000000000195e+00,4.975571999999999662e+00
5.049572000000000394e+00,5.092985999999999791e+00,5.030035999999999952e+00
5.055616999999999805e+00,5.072212999999999639e+00,4.989353000000000371e+00
5.050777000000000072e+00,5.094882000000000133e+00,5.007747000000000170e+00
5.060302000000000078e+00,5.124673999999999729e+00,5.039524000000000115e+00
5.093844999999999956e+00,5.111371000000000109e+00,5.043459999999999610e+00
5.104618000000000322e+00,5.122378999999999571e+00,5.029365000000000308e+00
